10/29/2025                                                                      Dynamic List Display                                                                             1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Plnt|Work ctr|Equipment|Func. Loc.|Material      |Component    |POS Create|HU          |ID number|RemQty|BUn|Date      |Time    |Name of user from SAP logon|FIFO      |FIFO    |
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075922   |         |0.000 |KG |10/28/2025|09:05:46|10705738                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075923   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075925   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075926   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075928   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075929   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075930   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075933   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075934   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075936   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075937   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075938   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075940   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075941   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075942   |         |0.000 |KG |10/28/2025|09:05:46|10705738                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075944   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075945   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075946   |         |0.000 |KG |10/28/2025|02:44:04|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075948   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075949   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075950   |         |0.000 |KG |10/28/2025|09:05:46|10705738                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075952   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075953   |         |0.000 |KG |10/28/2025|10:28:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503075954   |         |0.000 |KG |10/28/2025|02:44:04|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503078354   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503078366   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503078370   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503078378   |         |0.000 |KG |10/28/2025|00:36:45|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289736   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289737   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289738   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289741   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289742   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289745   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289746   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289749   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289750   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289752   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289753   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289754   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289807   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289808   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289812   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289815   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289816   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289818   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289819   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289820   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289822   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289823   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510022230    |M510022230   |          |503289824   |         |0.000 |KG |10/28/2025|19:53:50|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484699   |         |0.000 |KG |10/28/2025|10:59:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484700   |         |0.000 |KG |10/28/2025|01:59:20|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484703   |         |0.000 |KG |10/28/2025|10:59:55|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484704   |         |0.000 |KG |10/28/2025|01:59:20|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484707   |         |0.000 |KG |10/28/2025|10:59:55|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484708   |         |0.000 |KG |10/28/2025|10:59:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484719   |         |0.000 |KG |10/28/2025|10:59:55|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484723   |         |0.000 |KG |10/28/2025|10:59:55|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484727   |         |0.000 |KG |10/28/2025|01:59:20|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484731   |         |0.000 |KG |10/28/2025|10:59:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484732   |         |0.000 |KG |10/28/2025|01:59:20|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510055530    |M510055530   |          |502484735   |         |0.000 |KG |10/28/2025|10:59:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510057130    |M510057130   |          |51I32573J   |         |0.000 |KG |10/28/2025|02:42:42|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510057130    |M510057130   |          |51I32585J   |         |0.000 |KG |10/28/2025|02:42:42|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510057130    |M510057130   |          |51I32594J   |         |0.000 |KG |10/28/2025|02:42:42|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510057130    |M510057130   |          |51I32598J   |         |0.000 |KG |10/28/2025|02:42:42|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510065230    |M510065230   |          |51I20714J   |         |0.000 |KG |10/28/2025|02:32:59|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510065230    |M510065230   |          |51I20718J   |         |0.000 |KG |10/28/2025|02:32:59|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510065230    |M510065230   |          |51I20722J   |         |0.000 |KG |10/28/2025|02:32:59|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510065230    |M510065230   |          |51I20726J   |         |0.000 |KG |10/28/2025|02:32:59|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510065230    |M510065230   |          |51I20729J   |         |0.000 |KG |10/28/2025|02:32:59|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617120   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617124   |         |0.000 |KG |10/28/2025|19:35:37|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617125   |         |0.000 |KG |10/28/2025|12:18:22|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617128   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617129   |         |0.000 |KG |10/28/2025|12:18:22|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617132   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617136   |         |0.000 |KG |10/28/2025|12:18:22|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617140   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617141   |         |0.000 |KG |10/28/2025|02:34:46|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617144   |         |0.000 |KG |10/28/2025|12:18:22|10449734                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617148   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617152   |         |0.000 |KG |10/28/2025|19:35:37|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617153   |         |0.000 |KG |10/28/2025|02:34:46|10833547                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617156   |         |0.000 |KG |10/28/2025|19:35:37|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |500617157   |         |0.000 |KG |10/28/2025|12:23:49|10691660                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |51I11809J   |         |0.000 |KG |10/28/2025|21:52:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |51I11826J   |         |0.000 |KG |10/28/2025|21:52:04|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510092600    |M510092600   |          |51I11841J   |         |0.000 |KG |10/28/2025|19:35:37|10752206                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510104300    |M510104300   |          |502347467   |         |0.000 |KG |10/28/2025|14:06:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510104300    |M510104300   |          |502347474   |         |0.000 |KG |10/28/2025|14:06:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510104300    |M510104300   |          |502347493   |         |0.000 |KG |10/28/2025|14:06:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510104300    |M510104300   |          |502347496   |         |0.000 |KG |10/28/2025|14:06:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01199J   |         |0.000 |KG |10/28/2025|10:23:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01200J   |         |0.000 |KG |10/28/2025|10:23:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01201J   |         |0.000 |KG |10/28/2025|10:23:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01202J   |         |0.000 |KG |10/28/2025|10:23:57|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01203J   |         |0.000 |KG |10/28/2025|10:23:28|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01204J   |         |0.000 |KG |10/28/2025|10:23:28|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01205J   |         |0.000 |KG |10/28/2025|10:23:28|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01206J   |         |0.000 |KG |10/28/2025|10:23:28|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01207J   |         |0.000 |KG |10/28/2025|10:23:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01208J   |         |0.000 |KG |10/28/2025|10:23:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01209J   |         |0.000 |KG |10/28/2025|10:23:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129100    |M510129100   |          |51I01210J   |         |0.000 |KG |10/28/2025|10:23:05|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |500252334   |         |0.000 |KG |10/28/2025|16:11:49|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |500252335   |         |0.000 |KG |10/28/2025|16:11:49|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |500252336   |         |0.000 |KG |10/28/2025|14:35:25|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51H29787J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51H29788J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51H29789J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51H29790J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I12834J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13094J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13095J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13096J   |         |0.000 |KG |10/28/2025|01:58:45|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13097J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13098J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13099J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13100J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13101J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13102J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13103J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13104J   |         |0.000 |KG |10/28/2025|02:18:09|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13105J   |         |0.000 |KG |10/28/2025|14:35:25|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13106J   |         |0.000 |KG |10/28/2025|12:04:23|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13107J   |         |0.000 |KG |10/28/2025|12:04:23|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13108J   |         |0.000 |KG |10/28/2025|12:04:23|10708627                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13109J   |         |0.000 |KG |10/28/2025|14:34:02|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13110J   |         |0.000 |KG |10/28/2025|14:34:02|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13111J   |         |0.000 |KG |10/28/2025|14:35:25|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13112J   |         |0.000 |KG |10/28/2025|14:35:25|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13113J   |         |0.000 |KG |10/28/2025|16:11:49|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13114J   |         |0.000 |KG |10/28/2025|16:11:49|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13115J   |         |0.000 |KG |10/28/2025|14:34:02|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13116J   |         |0.000 |KG |10/28/2025|14:34:02|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |M510129130    |M510129130   |          |51I13119J   |         |0.000 |KG |10/28/2025|16:11:49|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |499751044   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |499751051   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |499751059   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |499751072   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |502347708   |         |0.000 |KG |10/28/2025|10:48:01|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |502347712   |         |0.000 |KG |10/28/2025|10:48:01|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |502347716   |         |0.000 |KG |10/28/2025|10:48:01|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |M510071300   |          |502347720   |         |0.000 |KG |10/28/2025|10:48:01|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |Y00000304    |          |51H14990J   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |Y00000304    |          |51H14991J   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071054 |Y00000304    |          |51H14992J   |         |0.000 |KG |10/28/2025|02:42:12|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347645   |         |0.000 |KG |10/28/2025|07:14:01|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347646   |         |0.000 |KG |10/28/2025|07:14:01|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347649   |         |0.000 |KG |10/28/2025|07:15:24|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347656   |         |0.000 |KG |10/28/2025|07:14:01|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347661   |         |0.000 |KG |10/28/2025|07:15:24|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347669   |         |0.000 |KG |10/28/2025|07:15:24|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347673   |         |0.000 |KG |10/28/2025|07:15:24|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071056R|M510071300   |          |502347677   |         |0.000 |KG |10/28/2025|07:14:01|10216875                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347641   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347642   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347650   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347655   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347657   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347658   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347659   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347662   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347663   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347665   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347666   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347670   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347671   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347674   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347675   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347678   |         |0.000 |KG |10/28/2025|00:53:56|10790315                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347684   |         |0.000 |KG |10/28/2025|13:52:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347688   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347692   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347695   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347696   |         |0.000 |KG |10/28/2025|13:52:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347700   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347703   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347704   |         |0.000 |KG |10/28/2025|13:52:40|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347707   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347711   |         |0.000 |KG |10/28/2025|14:41:58|10806301                   |          |00:00:00|
|1815|ME200101|         |CA2001    |S851101071059 |M510071300   |          |502347719   |         |0.000 |KG |10/28/2025|14:40:43|10806301                   |          |00:00:00|
